pc_file,encT,decT,bpp,y_psnr,cb_psnr,cr_psnr,ssim,vmaf,acd12_p2pt,acd21_p2pt,cd_p2pt,cdpsnr_p2pt,h_p2pt,acd12_p2pl,acd21_p2pl,cd_p2pl,cdpsnr_p2pl,h_p2pl,y_cpsnr,u_cpsnr,v_cpsnr,hybrid
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1537.ply,-1.0,-1.0,95.41762631239169,,,,,,0.509941,0.420774,0.465358,63.0631,74.0,,,,,,35.1616,40.308,34.3679,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1689.ply,-1.0,-1.0,90.95360331240194,,,,,,0.503093,0.417978,0.460535,63.0808,101.0,,,,,,35.346,41.2472,34.706,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1711.ply,-1.0,-1.0,101.35943624637801,,,,,,0.500756,0.419942,0.460349,63.171,169.0,,,,,,35.5851,40.8501,34.9345,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1602.ply,-1.0,-1.0,93.02664154363536,,,,,,0.50977,0.414634,0.462202,63.1339,85.0,,,,,,35.3272,41.0525,34.3465,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1695.ply,-1.0,-1.0,91.63909762659033,,,,,,0.507181,0.418264,0.462722,63.1206,82.0,,,,,,35.5962,41.2026,34.718,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1730.ply,-1.0,-1.0,107.58124075790893,,,,,,0.491226,0.395275,0.443251,63.2634,69.0,,,,,,35.2133,40.9838,34.2243,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1623.ply,-1.0,-1.0,90.61761163938256,,,,,,0.514536,0.400877,0.457706,63.0554,134.0,,,,,,35.5637,40.8661,34.7703,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1516.ply,-1.0,-1.0,107.11116196683494,,,,,,0.476602,0.386024,0.431313,63.3001,83.0,,,,,,35.3855,40.7963,34.294,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1740.ply,-1.0,-1.0,105.28337742266372,,,,,,0.471295,0.380391,0.425843,63.4681,83.0,,,,,,35.103,40.5168,34.3661,
/home/p/pranav/dynamic_pc_data/redandblack/experiments/3DD_2_noQuantize_OM=4/decompressed/redandblack_dec_1653.ply,-1.0,-1.0,94.34996593204417,,,,,,0.511603,0.432496,0.472049,62.858,77.0,,,,,,35.6387,41.0086,34.9397,
