pc_file,encT,decT,bpp,y_psnr,cb_psnr,cr_psnr,ssim,vmaf,acd12_p2pt,acd21_p2pt,cd_p2pt,cdpsnr_p2pt,h_p2pt,acd12_p2pl,acd21_p2pl,cd_p2pl,cdpsnr_p2pl,h_p2pl,y_cpsnr,u_cpsnr,v_cpsnr,hybrid
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1011.ply,-1.0,-1.0,44.62617534160869,,,,,,2.40507,1.41827,1.91167,57.3829,100.0,,,,,,32.5707,44.4375,44.1449,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1118.ply,-1.0,-1.0,44.35074092478626,,,,,,2.4055,1.47742,1.94146,57.4107,196.0,,,,,,32.6118,44.3966,44.1946,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1233.ply,-1.0,-1.0,42.716704383127244,,,,,,2.46218,1.48747,1.97482,57.0067,66.0,,,,,,32.8752,44.5007,43.8555,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1252.ply,-1.0,-1.0,42.918695908963684,,,,,,2.38135,1.45495,1.91815,57.1742,90.0,,,,,,33.1514,44.421,44.09,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1152.ply,-1.0,-1.0,43.905493138779676,,,,,,2.38634,1.46185,1.9241,57.1609,169.0,,,,,,32.5539,44.2697,44.0208,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1022.ply,-1.0,-1.0,44.68799484405712,,,,,,2.3784,1.43292,1.90566,57.3814,54.0,,,,,,32.5974,44.3515,44.0706,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1133.ply,-1.0,-1.0,44.18724087064923,,,,,,2.4166,1.49584,1.95622,57.3491,144.0,,,,,,32.3079,44.1315,43.7512,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1043.ply,-1.0,-1.0,44.01230551358323,,,,,,2.38435,1.43265,1.9085,57.0481,158.0,,,,,,33.2835,44.4514,43.9584,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1261.ply,-1.0,-1.0,43.244865200646046,,,,,,2.42397,1.48576,1.95487,57.168,77.0,,,,,,32.6269,44.375,44.096,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1218.ply,-1.0,-1.0,43.044589405734285,,,,,,2.3771,1.44043,1.90876,57.1755,53.0,,,,,,32.9919,44.4298,44.1814,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1099.ply,-1.0,-1.0,44.72474356486913,,,,,,2.3336,1.41521,1.8744,57.6098,68.0,,,,,,33.1844,44.6499,44.4317,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1190.ply,-1.0,-1.0,44.34983678326704,,,,,,2.3722,1.44408,1.90814,57.3162,94.0,,,,,,32.5789,44.2317,43.9828,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1081.ply,-1.0,-1.0,44.43691625771727,,,,,,2.3709,1.41701,1.89395,57.5294,65.0,,,,,,32.7811,44.5536,44.2297,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1200.ply,-1.0,-1.0,43.224190193533964,,,,,,2.41175,1.43607,1.92391,57.1769,115.0,,,,,,32.9085,44.6596,44.2613,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1188.ply,-1.0,-1.0,43.861177686210766,,,,,,2.36941,1.4251,1.89726,57.2607,56.0,,,,,,33.0776,44.5849,44.3672,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1279.ply,-1.0,-1.0,42.764357253078835,,,,,,2.44194,1.49126,1.9666,57.0187,68.0,,,,,,33.2219,44.4219,44.0842,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1293.ply,-1.0,-1.0,41.68577875076048,,,,,,2.47666,1.51648,1.99657,57.0534,110.0,,,,,,32.9868,44.4532,44.3773,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1012.ply,-1.0,-1.0,44.572458850134325,,,,,,2.31765,1.37477,1.84621,57.4962,81.0,,,,,,32.6546,44.576,44.2196,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1162.ply,-1.0,-1.0,43.85322034837868,,,,,,2.46748,1.46901,1.96825,57.1385,161.0,,,,,,32.7886,44.2572,44.0169,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1073.ply,-1.0,-1.0,44.48513212832877,,,,,,2.36328,1.404,1.88364,57.3912,62.0,,,,,,33.7489,44.813,44.155,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1103.ply,-1.0,-1.0,44.50191008535295,,,,,,2.29528,1.36245,1.82887,57.6836,73.0,,,,,,33.0964,44.5881,44.5592,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1228.ply,-1.0,-1.0,43.0217656234164,,,,,,2.4688,1.47345,1.97113,57.2016,101.0,,,,,,32.385,44.376,43.96,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1251.ply,-1.0,-1.0,42.829447759155514,,,,,,2.39039,1.47125,1.93082,57.1079,100.0,,,,,,33.0733,44.504,43.9705,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1249.ply,-1.0,-1.0,42.41831671102532,,,,,,2.41582,1.47351,1.94466,57.0557,67.0,,,,,,33.0282,44.5676,44.2583,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1230.ply,-1.0,-1.0,42.50824573058736,,,,,,2.48269,1.51299,1.99784,57.0844,117.0,,,,,,32.9035,44.5993,44.3297,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1023.ply,-1.0,-1.0,44.666089217222364,,,,,,2.36501,1.41938,1.8922,57.4146,51.0,,,,,,32.648,44.3739,44.0023,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1153.ply,-1.0,-1.0,43.93209215091587,,,,,,2.41882,1.45801,1.93841,57.0888,73.0,,,,,,32.828,44.6239,44.0655,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1042.ply,-1.0,-1.0,43.90964711106402,,,,,,2.45333,1.44915,1.95124,57.0317,68.0,,,,,,33.196,44.7036,44.0717,
/home/p/pranav/dynamic_pc_data/loot/experiments/3DD_2_Quantize=2_OM=1/decompressed/loot_dec_1132.ply,-1.0,-1.0,44.21356468279423,,,,,,2.45804,1.49071,1.97438,57.3157,137.0,,,,,,32.261,44.1003,44.0208,
